name,weight,treatment,lipid,lipid_class,area,batch
20231228_Laezza_Lipidomics_#8,97,control,CER(24:1)+H,CER,0.0644,1
20231228_Laezza_Lipidomics_#9,116,control,CER(24:1)+H,CER,0.0477,1
20231228_Laezza_Lipidomics_#10,101,control,CER(24:1)+H,CER,0.0521,1
20231228_Laezza_Lipidomics_#11,135,deltamethrin,CER(24:1)+H,CER,0.0267,1
20231228_Laezza_Lipidomics_#12,99,deltamethrin,CER(24:1)+H,CER,0.0662,1
20231228_Laezza_Lipidomics_#13,113,deltamethrin,CER(24:1)+H,CER,0.0401,1
20231228_Laezza_Lipidomics_#14,94,deltamethrin,CER(24:1)+H,CER,0.0357,1
20231228_Laezza_Lipidomics_#15,113,deltamethrin,CER(24:1)+H,CER,0.0276,1
20231228_Laezza_Lipidomics_#16,111,deltamethrin,CER(24:1)+H,CER,0.0401,1
20231228_Laezza_Lipidomics_#17,104,deltamethrin,CER(24:1)+H,CER,0.0342,1
20231228_Laezza_Lipidomics_#18,97,deltamethrin,CER(24:1)+H,CER,0.0454,1
20231228_Laezza_Lipidomics_#19,101,deltamethrin,CER(24:1)+H,CER,0.0299,1
20231228_Laezza_Lipidomics_#20,126,deltamethrin,CER(24:1)+H,CER,0.0532,1
20231228_Laezza_Lipidomics_#1,106,control,CER(26:0)+H,CER,0.000426,1
20231228_Laezza_Lipidomics_#2,82,control,CER(26:0)+H,CER,0.000488,1
20231228_Laezza_Lipidomics_#3,92,control,CER(26:0)+H,CER,0.000264,1
20231228_Laezza_Lipidomics_#4,105,control,CER(26:0)+H,CER,0.000229,1
20231228_Laezza_Lipidomics_#5,100,control,CER(26:0)+H,CER,0.00048,1
20231228_Laezza_Lipidomics_#6,52,control,CER(26:0)+H,CER,0.000342,1
20231228_Laezza_Lipidomics_#7,86,control,CER(26:0)+H,CER,0.000581,1
20231228_Laezza_Lipidomics_#8,97,control,CER(26:0)+H,CER,0.000285,1
20231228_Laezza_Lipidomics_#9,116,control,CER(26:0)+H,CER,0.000477,1
20231228_Laezza_Lipidomics_#10,101,control,CER(26:0)+H,CER,0.000259,1
20231228_Laezza_Lipidomics_#11,135,deltamethrin,CER(26:0)+H,CER,0.000295,1
20231228_Laezza_Lipidomics_#12,99,deltamethrin,CER(26:0)+H,CER,0.000459,1
20231228_Laezza_Lipidomics_#13,113,deltamethrin,CER(26:0)+H,CER,0.00018,1
20231228_Laezza_Lipidomics_#14,94,deltamethrin,CER(26:0)+H,CER,0.000223,1
20231228_Laezza_Lipidomics_#15,113,deltamethrin,CER(26:0)+H,CER,0.000368,1
20231228_Laezza_Lipidomics_#16,111,deltamethrin,CER(26:0)+H,CER,0.000333,1
20231228_Laezza_Lipidomics_#17,104,deltamethrin,CER(26:0)+H,CER,0.000157,1
20231228_Laezza_Lipidomics_#18,97,deltamethrin,CER(26:0)+H,CER,0.000386,1
20231228_Laezza_Lipidomics_#19,101,deltamethrin,CER(26:0)+H,CER,0.000238,1
20231228_Laezza_Lipidomics_#20,126,deltamethrin,CER(26:0)+H,CER,0.000439,1
20231228_Laezza_Lipidomics_#1,106,control,CER(26:1)+H,CER,0.000293,1
20231228_Laezza_Lipidomics_#2,82,control,CER(26:1)+H,CER,0.000214,1
20231228_Laezza_Lipidomics_#3,92,control,CER(26:1)+H,CER,0.000873,1
20231228_Laezza_Lipidomics_#4,105,control,CER(26:1)+H,CER,0.000458,1
20231228_Laezza_Lipidomics_#5,100,control,CER(26:1)+H,CER,0.000368,1
20231228_Laezza_Lipidomics_#6,52,control,CER(26:1)+H,CER,0.000547,1
20231228_Laezza_Lipidomics_#7,86,control,CER(26:1)+H,CER,0.000399,1
20231228_Laezza_Lipidomics_#8,97,control,CER(26:1)+H,CER,0.000868,1
20231228_Laezza_Lipidomics_#9,116,control,CER(26:1)+H,CER,0.000427,1
20231228_Laezza_Lipidomics_#10,101,control,CER(26:1)+H,CER,0.000309,1
20231228_Laezza_Lipidomics_#11,135,deltamethrin,CER(26:1)+H,CER,0.000226,1
20231228_Laezza_Lipidomics_#12,99,deltamethrin,CER(26:1)+H,CER,0.000524,1
20231228_Laezza_Lipidomics_#13,113,deltamethrin,CER(26:1)+H,CER,0.000406,1
20231228_Laezza_Lipidomics_#14,94,deltamethrin,CER(26:1)+H,CER,0.000265,1
20231228_Laezza_Lipidomics_#15,113,deltamethrin,CER(26:1)+H,CER,0.000204,1
20231228_Laezza_Lipidomics_#16,111,deltamethrin,CER(26:1)+H,CER,0.000277,1
20231228_Laezza_Lipidomics_#18,97,deltamethrin,CER(26:1)+H,CER,0.000143,1
20231228_Laezza_Lipidomics_#19,101,deltamethrin,CER(26:1)+H,CER,0.000514,1
20231228_Laezza_Lipidomics_#20,126,deltamethrin,CER(26:1)+H,CER,0.000628,1
20231228_Laezza_Lipidomics_#1,106,control,DAG(14:0_18:2)+NH4,DAG,0.00176,1
20231228_Laezza_Lipidomics_#2,82,control,DAG(14:0_18:2)+NH4,DAG,0.00257,1
20231228_Laezza_Lipidomics_#3,92,control,DAG(14:0_18:2)+NH4,DAG,0.00168,1
20231228_Laezza_Lipidomics_#4,105,control,DAG(14:0_18:2)+NH4,DAG,0.00266,1
20231228_Laezza_Lipidomics_#5,100,control,DAG(14:0_18:2)+NH4,DAG,0.00125,1
20231228_Laezza_Lipidomics_#6,52,control,DAG(14:0_18:2)+NH4,DAG,0.000645,1
20231228_Laezza_Lipidomics_#7,86,control,DAG(14:0_18:2)+NH4,DAG,0.00202,1
20231228_Laezza_Lipidomics_#8,97,control,DAG(14:0_18:2)+NH4,DAG,0.00167,1
20231228_Laezza_Lipidomics_#9,116,control,DAG(14:0_18:2)+NH4,DAG,0.00257,1
20231228_Laezza_Lipidomics_#10,101,control,DAG(14:0_18:2)+NH4,DAG,0.00128,1
20231228_Laezza_Lipidomics_#11,135,deltamethrin,DAG(14:0_18:2)+NH4,DAG,0.00223,1
20231228_Laezza_Lipidomics_#12,99,deltamethrin,DAG(14:0_18:2)+NH4,DAG,0.00228,1
20231228_Laezza_Lipidomics_#13,113,deltamethrin,DAG(14:0_18:2)+NH4,DAG,0.00292,1
20231228_Laezza_Lipidomics_#14,94,deltamethrin,DAG(14:0_18:2)+NH4,DAG,0.00137,1
20231228_Laezza_Lipidomics_#15,113,deltamethrin,DAG(14:0_18:2)+NH4,DAG,0.00144,1
20231228_Laezza_Lipidomics_#16,111,deltamethrin,DAG(14:0_18:2)+NH4,DAG,0.00117,1
20231228_Laezza_Lipidomics_#17,104,deltamethrin,DAG(14:0_18:2)+NH4,DAG,0.00168,1
20231228_Laezza_Lipidomics_#18,97,deltamethrin,DAG(14:0_18:2)+NH4,DAG,0.00212,1
20231228_Laezza_Lipidomics_#19,101,deltamethrin,DAG(14:0_18:2)+NH4,DAG,0.00428,1
20231228_Laezza_Lipidomics_#20,126,deltamethrin,DAG(14:0_18:2)+NH4,DAG,0.00214,1
20231228_Laezza_Lipidomics_#1,106,control,DAG(14:0_18:3)+NH4,DAG,0.00174,1
20231228_Laezza_Lipidomics_#2,82,control,DAG(14:0_18:3)+NH4,DAG,0.00419,1
20231228_Laezza_Lipidomics_#3,92,control,DAG(14:0_18:3)+NH4,DAG,0.00249,1
20231228_Laezza_Lipidomics_#4,105,control,DAG(14:0_18:3)+NH4,DAG,0.00128,1
20231228_Laezza_Lipidomics_#5,100,control,DAG(14:0_18:3)+NH4,DAG,0.00162,1
20231228_Laezza_Lipidomics_#6,52,control,DAG(14:0_18:3)+NH4,DAG,0.00369,1
20231228_Laezza_Lipidomics_#7,86,control,DAG(14:0_18:3)+NH4,DAG,0.00163,1
20231228_Laezza_Lipidomics_#8,97,control,DAG(14:0_18:3)+NH4,DAG,0.00179,1
20231228_Laezza_Lipidomics_#9,116,control,DAG(14:0_18:3)+NH4,DAG,0.00249,1
20231228_Laezza_Lipidomics_#10,101,control,DAG(14:0_18:3)+NH4,DAG,0.00437,1
20231228_Laezza_Lipidomics_#11,135,deltamethrin,DAG(14:0_18:3)+NH4,DAG,0.00213,1
20231228_Laezza_Lipidomics_#12,99,deltamethrin,DAG(14:0_18:3)+NH4,DAG,0.00215,1
20231228_Laezza_Lipidomics_#13,113,deltamethrin,DAG(14:0_18:3)+NH4,DAG,0.00181,1
20231228_Laezza_Lipidomics_#14,94,deltamethrin,DAG(14:0_18:3)+NH4,DAG,0.002,1
20231228_Laezza_Lipidomics_#15,113,deltamethrin,DAG(14:0_18:3)+NH4,DAG,0.000442,1
20231228_Laezza_Lipidomics_#16,111,deltamethrin,DAG(14:0_18:3)+NH4,DAG,0.000555,1
20231228_Laezza_Lipidomics_#17,104,deltamethrin,DAG(14:0_18:3)+NH4,DAG,0.00215,1
20231228_Laezza_Lipidomics_#18,97,deltamethrin,DAG(14:0_18:3)+NH4,DAG,0.00371,1
20231228_Laezza_Lipidomics_#19,101,deltamethrin,DAG(14:0_18:3)+NH4,DAG,0.00506,1
20231228_Laezza_Lipidomics_#20,126,deltamethrin,DAG(14:0_18:3)+NH4,DAG,0.00283,1
20231228_Laezza_Lipidomics_#1,106,control,DAG(15:0_15:0),DAG,0.00324,1
20231228_Laezza_Lipidomics_#2,82,control,DAG(15:0_15:0),DAG,0.00309,1
20231228_Laezza_Lipidomics_#3,92,control,DAG(15:0_15:0),DAG,0.00256,1
20231228_Laezza_Lipidomics_#4,105,control,DAG(15:0_15:0),DAG,0.00303,1
20231228_Laezza_Lipidomics_#5,100,control,DAG(15:0_15:0),DAG,0.00259,1
20231228_Laezza_Lipidomics_#6,52,control,DAG(15:0_15:0),DAG,0.0023,1
20231228_Laezza_Lipidomics_#7,86,control,DAG(15:0_15:0),DAG,0.00256,1
20231228_Laezza_Lipidomics_#8,97,control,DAG(15:0_15:0),DAG,0.00308,1
20231228_Laezza_Lipidomics_#9,116,control,DAG(15:0_15:0),DAG,0.00361,1
20231228_Laezza_Lipidomics_#10,101,control,DAG(15:0_15:0),DAG,0.00307,1
20231228_Laezza_Lipidomics_#11,135,deltamethrin,DAG(15:0_15:0),DAG,0.00134,1
20231228_Laezza_Lipidomics_#12,99,deltamethrin,DAG(15:0_15:0),DAG,0.00169,1
20231228_Laezza_Lipidomics_#13,113,deltamethrin,DAG(15:0_15:0),DAG,0.00289,1
20231228_Laezza_Lipidomics_#14,94,deltamethrin,DAG(15:0_15:0),DAG,0.00269,1
20231228_Laezza_Lipidomics_#15,113,deltamethrin,DAG(15:0_15:0),DAG,0.00309,1
20231228_Laezza_Lipidomics_#16,111,deltamethrin,DAG(15:0_15:0),DAG,0.00207,1
20231228_Laezza_Lipidomics_#17,104,deltamethrin,DAG(15:0_15:0),DAG,0.0022,1
20231228_Laezza_Lipidomics_#18,97,deltamethrin,DAG(15:0_15:0),DAG,0.00176,1
20231228_Laezza_Lipidomics_#19,101,deltamethrin,DAG(15:0_15:0),DAG,0.00315,1
20231228_Laezza_Lipidomics_#20,126,deltamethrin,DAG(15:0_15:0),DAG,0.00329,1
20231228_Laezza_Lipidomics_#1,106,control,DAG(15:0_16:0),DAG,0.00251,1
20231228_Laezza_Lipidomics_#2,82,control,DAG(15:0_16:0),DAG,0.00296,1
20231228_Laezza_Lipidomics_#3,92,control,DAG(15:0_16:0),DAG,0.00328,1
20231228_Laezza_Lipidomics_#4,105,control,DAG(15:0_16:0),DAG,0.00268,1
20231228_Laezza_Lipidomics_#5,100,control,DAG(15:0_16:0),DAG,0.00186,1
20231228_Laezza_Lipidomics_#6,52,control,DAG(15:0_16:0),DAG,0.00113,1
20231228_Laezza_Lipidomics_#7,86,control,DAG(15:0_16:0),DAG,0.00283,1
20231228_Laezza_Lipidomics_#8,97,control,DAG(15:0_16:0),DAG,0.00171,1
20231228_Laezza_Lipidomics_#9,116,control,DAG(15:0_16:0),DAG,0.0022,1
20231228_Laezza_Lipidomics_#10,101,control,DAG(15:0_16:0),DAG,0.00453,1
20231228_Laezza_Lipidomics_#11,135,deltamethrin,DAG(15:0_16:0),DAG,0.00211,1
20231228_Laezza_Lipidomics_#12,99,deltamethrin,DAG(15:0_16:0),DAG,0.00109,1
20231228_Laezza_Lipidomics_#13,113,deltamethrin,DAG(15:0_16:0),DAG,0.00162,1
20231228_Laezza_Lipidomics_#14,94,deltamethrin,DAG(15:0_16:0),DAG,0.00293,1
20231228_Laezza_Lipidomics_#15,113,deltamethrin,DAG(15:0_16:0),DAG,0.00197,1
20231228_Laezza_Lipidomics_#16,111,deltamethrin,DAG(15:0_16:0),DAG,0.00166,1
20231228_Laezza_Lipidomics_#17,104,deltamethrin,DAG(15:0_16:0),DAG,0.000795,1
20231228_Laezza_Lipidomics_#18,97,deltamethrin,DAG(15:0_16:0),DAG,0.00293,1
20231228_Laezza_Lipidomics_#19,101,deltamethrin,DAG(15:0_16:0),DAG,0.00286,1
20231228_Laezza_Lipidomics_#20,126,deltamethrin,DAG(15:0_16:0),DAG,0.00316,1
20231228_Laezza_Lipidomics_#1,106,control,DAG(15:0_16:1),DAG,0.00318,1
20231228_Laezza_Lipidomics_#2,82,control,DAG(15:0_16:1),DAG,0.00561,1
20231228_Laezza_Lipidomics_#3,92,control,DAG(15:0_16:1),DAG,0.00657,1
20231228_Laezza_Lipidomics_#4,105,control,DAG(15:0_16:1),DAG,0.00281,1
20231228_Laezza_Lipidomics_#5,100,control,DAG(15:0_16:1),DAG,0.00177,1
20231228_Laezza_Lipidomics_#6,52,control,DAG(15:0_16:1),DAG,0.00369,1
20231228_Laezza_Lipidomics_#7,86,control,DAG(15:0_16:1),DAG,0.00278,1
20231228_Laezza_Lipidomics_#8,97,control,DAG(15:0_16:1),DAG,0.00185,1
20231228_Laezza_Lipidomics_#9,116,control,DAG(15:0_16:1),DAG,0.00188,1
20231228_Laezza_Lipidomics_#10,101,control,DAG(15:0_16:1),DAG,0.00343,1
20231228_Laezza_Lipidomics_#11,135,deltamethrin,DAG(15:0_16:1),DAG,0.0022,1
20231228_Laezza_Lipidomics_#12,99,deltamethrin,DAG(15:0_16:1),DAG,0.00202,1
20231228_Laezza_Lipidomics_#13,113,deltamethrin,DAG(15:0_16:1),DAG,0.00377,1
20231228_Laezza_Lipidomics_#14,94,deltamethrin,DAG(15:0_16:1),DAG,0.00242,1
20231228_Laezza_Lipidomics_#15,113,deltamethrin,DAG(15:0_16:1),DAG,0.00117,1
20231228_Laezza_Lipidomics_#16,111,deltamethrin,DAG(15:0_16:1),DAG,0.00176,1
20231228_Laezza_Lipidomics_#17,104,deltamethrin,DAG(15:0_16:1),DAG,0.00307,1
20231228_Laezza_Lipidomics_#18,97,deltamethrin,DAG(15:0_16:1),DAG,0.00208,1
20231228_Laezza_Lipidomics_#19,101,deltamethrin,DAG(15:0_16:1),DAG,0.00228,1
20231228_Laezza_Lipidomics_#20,126,deltamethrin,DAG(15:0_16:1),DAG,0.00281,1
20231228_Laezza_Lipidomics_#1,106,control,DAG(16:0_16:0)+NH4,DAG,0.0135,1
20231228_Laezza_Lipidomics_#2,82,control,DAG(16:0_16:0)+NH4,DAG,0.0222,1
20231228_Laezza_Lipidomics_#3,92,control,DAG(16:0_16:0)+NH4,DAG,0.0175,1
20231228_Laezza_Lipidomics_#4,105,control,DAG(16:0_16:0)+NH4,DAG,0.0115,1
20231228_Laezza_Lipidomics_#5,100,control,DAG(16:0_16:0)+NH4,DAG,0.0124,1
20231228_Laezza_Lipidomics_#6,52,control,DAG(16:0_16:0)+NH4,DAG,0.0119,1
20231228_Laezza_Lipidomics_#7,86,control,DAG(16:0_16:0)+NH4,DAG,0.0238,1
20231228_Laezza_Lipidomics_#8,97,control,DAG(16:0_16:0)+NH4,DAG,0.0119,1
20231228_Laezza_Lipidomics_#9,116,control,DAG(16:0_16:0)+NH4,DAG,0.0182,1
20231228_Laezza_Lipidomics_#10,101,control,DAG(16:0_16:0)+NH4,DAG,0.0194,1
20231228_Laezza_Lipidomics_#11,135,deltamethrin,DAG(16:0_16:0)+NH4,DAG,0.021,1
20231228_Laezza_Lipidomics_#12,99,deltamethrin,DAG(16:0_16:0)+NH4,DAG,0.00906,1
20231228_Laezza_Lipidomics_#13,113,deltamethrin,DAG(16:0_16:0)+NH4,DAG,0.0133,1
20231228_Laezza_Lipidomics_#14,94,deltamethrin,DAG(16:0_16:0)+NH4,DAG,0.00957,1
20231228_Laezza_Lipidomics_#15,113,deltamethrin,DAG(16:0_16:0)+NH4,DAG,0.011,1
20231228_Laezza_Lipidomics_#16,111,deltamethrin,DAG(16:0_16:0)+NH4,DAG,0.0119,1
20231228_Laezza_Lipidomics_#17,104,deltamethrin,DAG(16:0_16:0)+NH4,DAG,0.00821,1
20231228_Laezza_Lipidomics_#18,97,deltamethrin,DAG(16:0_16:0)+NH4,DAG,0.0116,1
20231228_Laezza_Lipidomics_#19,101,deltamethrin,DAG(16:0_16:0)+NH4,DAG,0.0118,1
20231228_Laezza_Lipidomics_#20,126,deltamethrin,DAG(16:0_16:0)+NH4,DAG,0.0157,1
20231228_Laezza_Lipidomics_#1,106,control,DAG(16:0_16:1)+NH4,DAG,0.0375,1
20231228_Laezza_Lipidomics_#2,82,control,DAG(16:0_16:1)+NH4,DAG,0.0262,1
20231228_Laezza_Lipidomics_#3,92,control,DAG(16:0_16:1)+NH4,DAG,0.0556,1
20231228_Laezza_Lipidomics_#4,105,control,DAG(16:0_16:1)+NH4,DAG,0.0426,1
20231228_Laezza_Lipidomics_#5,100,control,DAG(16:0_16:1)+NH4,DAG,0.0311,1
20231228_Laezza_Lipidomics_#6,52,control,DAG(16:0_16:1)+NH4,DAG,0.0151,1
20231228_Laezza_Lipidomics_#7,86,control,DAG(16:0_16:1)+NH4,DAG,0.0187,1
20231228_Laezza_Lipidomics_#8,97,control,DAG(16:0_16:1)+NH4,DAG,0.0348,1
20231228_Laezza_Lipidomics_#9,116,control,DAG(16:0_16:1)+NH4,DAG,0.0314,1
20231228_Laezza_Lipidomics_#10,101,control,DAG(16:0_16:1)+NH4,DAG,0.0272,1
20231228_Laezza_Lipidomics_#11,135,deltamethrin,DAG(16:0_16:1)+NH4,DAG,0.0373,1
20231228_Laezza_Lipidomics_#12,99,deltamethrin,DAG(16:0_16:1)+NH4,DAG,0.0138,1
20231228_Laezza_Lipidomics_#13,113,deltamethrin,DAG(16:0_16:1)+NH4,DAG,0.0374,1
20231228_Laezza_Lipidomics_#14,94,deltamethrin,DAG(16:0_16:1)+NH4,DAG,0.0279,1
20231228_Laezza_Lipidomics_#15,113,deltamethrin,DAG(16:0_16:1)+NH4,DAG,0.0309,1
20231228_Laezza_Lipidomics_#16,111,deltamethrin,DAG(16:0_16:1)+NH4,DAG,0.0282,1
20231228_Laezza_Lipidomics_#17,104,deltamethrin,DAG(16:0_16:1)+NH4,DAG,0.0322,1
20231228_Laezza_Lipidomics_#18,97,deltamethrin,DAG(16:0_16:1)+NH4,DAG,0.0293,1
20231228_Laezza_Lipidomics_#19,101,deltamethrin,DAG(16:0_16:1)+NH4,DAG,0.021,1
20231228_Laezza_Lipidomics_#20,126,deltamethrin,DAG(16:0_16:1)+NH4,DAG,0.0585,1
20231228_Laezza_Lipidomics_#1,106,control,DAG(16:0_18:0)+NH4,DAG,0.00418,1
20231228_Laezza_Lipidomics_#2,82,control,DAG(16:0_18:0)+NH4,DAG,0.00855,1
20231228_Laezza_Lipidomics_#3,92,control,DAG(16:0_18:0)+NH4,DAG,0.00503,1
20231228_Laezza_Lipidomics_#4,105,control,DAG(16:0_18:0)+NH4,DAG,0.00642,1
20231228_Laezza_Lipidomics_#5,100,control,DAG(16:0_18:0)+NH4,DAG,0.00484,1
20231228_Laezza_Lipidomics_#6,52,control,DAG(16:0_18:0)+NH4,DAG,0.00393,1
20231228_Laezza_Lipidomics_#7,86,control,DAG(16:0_18:0)+NH4,DAG,0.00322,1
20231228_Laezza_Lipidomics_#8,97,control,DAG(16:0_18:0)+NH4,DAG,0.00601,1
20231228_Laezza_Lipidomics_#9,116,control,DAG(16:0_18:0)+NH4,DAG,0.00394,1
20231228_Laezza_Lipidomics_#10,101,control,DAG(16:0_18:0)+NH4,DAG,0.00652,1
20231228_Laezza_Lipidomics_#11,135,deltamethrin,DAG(16:0_18:0)+NH4,DAG,0.00809,1
20231228_Laezza_Lipidomics_#12,99,deltamethrin,DAG(16:0_18:0)+NH4,DAG,0.00345,1
20231228_Laezza_Lipidomics_#13,113,deltamethrin,DAG(16:0_18:0)+NH4,DAG,0.00602,1
20231228_Laezza_Lipidomics_#14,94,deltamethrin,DAG(16:0_18:0)+NH4,DAG,0.00321,1
20231228_Laezza_Lipidomics_#15,113,deltamethrin,DAG(16:0_18:0)+NH4,DAG,0.00533,1
20231228_Laezza_Lipidomics_#16,111,deltamethrin,DAG(16:0_18:0)+NH4,DAG,0.0049,1
20231228_Laezza_Lipidomics_#17,104,deltamethrin,DAG(16:0_18:0)+NH4,DAG,0.0115,1
20231228_Laezza_Lipidomics_#18,97,deltamethrin,DAG(16:0_18:0)+NH4,DAG,0.00525,1
20231228_Laezza_Lipidomics_#19,101,deltamethrin,DAG(16:0_18:0)+NH4,DAG,0.00628,1
20231228_Laezza_Lipidomics_#20,126,deltamethrin,DAG(16:0_18:0)+NH4,DAG,0.00601,1
20231228_Laezza_Lipidomics_#1,106,control,DAG(16:0_18:1)+NH4,DAG,0.0282,1
20231228_Laezza_Lipidomics_#2,82,control,DAG(16:0_18:1)+NH4,DAG,0.0277,1
20231228_Laezza_Lipidomics_#3,92,control,DAG(16:0_18:1)+NH4,DAG,0.0376,1
20231228_Laezza_Lipidomics_#4,105,control,DAG(16:0_18:1)+NH4,DAG,0.0175,1
20231228_Laezza_Lipidomics_#5,100,control,DAG(16:0_18:1)+NH4,DAG,0.0162,1
20231228_Laezza_Lipidomics_#6,52,control,DAG(16:0_18:1)+NH4,DAG,0.0188,1
20231228_Laezza_Lipidomics_#7,86,control,DAG(16:0_18:1)+NH4,DAG,0.0264,1
20231228_Laezza_Lipidomics_#8,97,control,DAG(16:0_18:1)+NH4,DAG,0.0296,1
20231228_Laezza_Lipidomics_#9,116,control,DAG(16:0_18:1)+NH4,DAG,0.0238,1
20231228_Laezza_Lipidomics_#10,101,control,DAG(16:0_18:1)+NH4,DAG,0.0301,1
20231228_Laezza_Lipidomics_#11,135,deltamethrin,DAG(16:0_18:1)+NH4,DAG,0.0389,1
20231228_Laezza_Lipidomics_#12,99,deltamethrin,DAG(16:0_18:1)+NH4,DAG,0.0156,1
20231228_Laezza_Lipidomics_#13,113,deltamethrin,DAG(16:0_18:1)+NH4,DAG,0.0237,1
20231228_Laezza_Lipidomics_#14,94,deltamethrin,DAG(16:0_18:1)+NH4,DAG,0.0183,1
20231228_Laezza_Lipidomics_#15,113,deltamethrin,DAG(16:0_18:1)+NH4,DAG,0.0222,1
20231228_Laezza_Lipidomics_#16,111,deltamethrin,DAG(16:0_18:1)+NH4,DAG,0.0237,1
20231228_Laezza_Lipidomics_#17,104,deltamethrin,DAG(16:0_18:1)+NH4,DAG,0.0267,1
20231228_Laezza_Lipidomics_#18,97,deltamethrin,DAG(16:0_18:1)+NH4,DAG,0.0191,1
20231228_Laezza_Lipidomics_#19,101,deltamethrin,DAG(16:0_18:1)+NH4,DAG,0.0245,1
20231228_Laezza_Lipidomics_#20,126,deltamethrin,DAG(16:0_18:1)+NH4,DAG,0.0264,1
20231228_Laezza_Lipidomics_#1,106,control,DAG(16:0_18:2)+NH4,DAG,0.00673,1
20231228_Laezza_Lipidomics_#2,82,control,DAG(16:0_18:2)+NH4,DAG,0.00943,1
20231228_Laezza_Lipidomics_#3,92,control,DAG(16:0_18:2)+NH4,DAG,0.0139,1
20231228_Laezza_Lipidomics_#4,105,control,DAG(16:0_18:2)+NH4,DAG,0.00602,1
20231228_Laezza_Lipidomics_#5,100,control,DAG(16:0_18:2)+NH4,DAG,0.00232,1
20231228_Laezza_Lipidomics_#6,52,control,DAG(16:0_18:2)+NH4,DAG,0.00763,1
20231228_Laezza_Lipidomics_#7,86,control,DAG(16:0_18:2)+NH4,DAG,0.00806,1
20231228_Laezza_Lipidomics_#8,97,control,DAG(16:0_18:2)+NH4,DAG,0.00799,1
20231228_Laezza_Lipidomics_#9,116,control,DAG(16:0_18:2)+NH4,DAG,0.00575,1
20231228_Laezza_Lipidomics_#10,101,control,DAG(16:0_18:2)+NH4,DAG,0.00891,1
20231228_Laezza_Lipidomics_#11,135,deltamethrin,DAG(16:0_18:2)+NH4,DAG,0.00917,1
20231228_Laezza_Lipidomics_#12,99,deltamethrin,DAG(16:0_18:2)+NH4,DAG,0.00677,1
20231228_Laezza_Lipidomics_#13,113,deltamethrin,DAG(16:0_18:2)+NH4,DAG,0.00706,1
20231228_Laezza_Lipidomics_#14,94,deltamethrin,DAG(16:0_18:2)+NH4,DAG,0.00624,1
20231228_Laezza_Lipidomics_#15,113,deltamethrin,DAG(16:0_18:2)+NH4,DAG,0.00282,1
20231228_Laezza_Lipidomics_#16,111,deltamethrin,DAG(16:0_18:2)+NH4,DAG,0.00394,1
20231228_Laezza_Lipidomics_#17,104,deltamethrin,DAG(16:0_18:2)+NH4,DAG,0.0128,1
20231228_Laezza_Lipidomics_#18,97,deltamethrin,DAG(16:0_18:2)+NH4,DAG,0.00642,1
20231228_Laezza_Lipidomics_#19,101,deltamethrin,DAG(16:0_18:2)+NH4,DAG,0.0103,1
20231228_Laezza_Lipidomics_#20,126,deltamethrin,DAG(16:0_18:2)+NH4,DAG,0.00367,1
20231228_Laezza_Lipidomics_#1,106,control,DAG(16:0_18:3)+NH4,DAG,0.00665,1
20231228_Laezza_Lipidomics_#2,82,control,DAG(16:0_18:3)+NH4,DAG,0.00885,1
20231228_Laezza_Lipidomics_#3,92,control,DAG(16:0_18:3)+NH4,DAG,0.0105,1
20231228_Laezza_Lipidomics_#4,105,control,DAG(16:0_18:3)+NH4,DAG,0.00772,1
20231228_Laezza_Lipidomics_#5,100,control,DAG(16:0_18:3)+NH4,DAG,0.000526,1
20231228_Laezza_Lipidomics_#6,52,control,DAG(16:0_18:3)+NH4,DAG,0.00898,1
20231228_Laezza_Lipidomics_#7,86,control,DAG(16:0_18:3)+NH4,DAG,0.00575,1
20231228_Laezza_Lipidomics_#8,97,control,DAG(16:0_18:3)+NH4,DAG,0.00509,1
20231228_Laezza_Lipidomics_#9,116,control,DAG(16:0_18:3)+NH4,DAG,0.0105,1
20231228_Laezza_Lipidomics_#10,101,control,DAG(16:0_18:3)+NH4,DAG,0.0074,1
20231228_Laezza_Lipidomics_#11,135,deltamethrin,DAG(16:0_18:3)+NH4,DAG,0.00334,1
20231228_Laezza_Lipidomics_#12,99,deltamethrin,DAG(16:0_18:3)+NH4,DAG,0.00466,1
20231228_Laezza_Lipidomics_#13,113,deltamethrin,DAG(16:0_18:3)+NH4,DAG,0.00392,1
20231228_Laezza_Lipidomics_#14,94,deltamethrin,DAG(16:0_18:3)+NH4,DAG,0.00504,1
20231228_Laezza_Lipidomics_#15,113,deltamethrin,DAG(16:0_18:3)+NH4,DAG,0.000478,1
20231228_Laezza_Lipidomics_#16,111,deltamethrin,DAG(16:0_18:3)+NH4,DAG,0.00433,1
20231228_Laezza_Lipidomics_#17,104,deltamethrin,DAG(16:0_18:3)+NH4,DAG,0.00556,1
20231228_Laezza_Lipidomics_#18,97,deltamethrin,DAG(16:0_18:3)+NH4,DAG,0.00649,1
20231228_Laezza_Lipidomics_#19,101,deltamethrin,DAG(16:0_18:3)+NH4,DAG,0.0108,1
20231228_Laezza_Lipidomics_#20,126,deltamethrin,DAG(16:0_18:3)+NH4,DAG,0.0083,1
20231228_Laezza_Lipidomics_#1,106,control,DAG(16:0_20:2),DAG,0.00132,1
20231228_Laezza_Lipidomics_#2,82,control,DAG(16:0_20:2),DAG,0.00382,1
